odds_id,event_name,event_date,fighter1_name,fighter2_name,fighter1_odds,fighter2_odds,last_updated
3176,UFC 174: Johnson vs. Bagautinov,June 14th,Andrei Arlovski,Brendan Schaub,+120,-150,2017-12-06 09:48:09.759496
3177,UFC 174: Johnson vs. Bagautinov,June 14th,Ovince St. Preux,Ryan Jimmo,-170,+140,2017-12-06 09:48:09.855113
3178,UFC 174: Johnson vs. Bagautinov,June 14th,Daniel Sarafian,Kiichi Kunimoto,-550,+375,2017-12-06 09:48:09.948756
3179,UFC 174: Johnson vs. Bagautinov,June 14th,Elizabeth Phillips,Valerie Letourneau,-145,+115,2017-12-06 09:48:10.051281
3180,UFC 174: Johnson vs. Bagautinov,June 14th,Mike Easton,Yves Jabouin,-235,+185,2017-12-06 09:48:10.148307
3181,UFC 174: Johnson vs. Bagautinov,June 14th,Kajan Johnson,Tae Hyun Bang,-200,+160,2017-12-06 09:48:10.297945
3182,UFC 174: Johnson vs. Bagautinov,June 14th,Michinori Tanaka,Roland Delorme,-165,+135,2017-12-06 09:48:10.402497
3183,UFC 174: Johnson vs. Bagautinov,June 14th,Jason Saggo,Josh Shockley,-115,-115,2017-12-06 09:48:10.50182
3184,UFC Fight Night 45: Cerrone vs. Miller,July 16th,Donald Cerrone,Jim Miller,-250,+195,2017-12-06 09:50:11.906945
3185,UFC Fight Night 45: Cerrone vs. Miller,July 16th,Edson Barboza,Evan Dunham,-325,+250,2017-12-06 09:50:11.990106
3186,UFC Fight Night 45: Cerrone vs. Miller,July 16th,Leonardo Mafra,Rick Story,+255,-335,2017-12-06 09:50:12.070865
3187,UFC Fight Night 45: Cerrone vs. Miller,July 16th,Joe Proctor,Justin Salas,+115,-145,2017-12-06 09:50:12.15272
3188,UFC Fight Night 45: Cerrone vs. Miller,July 16th,Alptekin Ozkilic,John Lineker,+260,-340,2017-12-06 09:50:12.239561
3189,UFC Fight Night 45: Cerrone vs. Miller,July 16th,Alex White,Lucas Martins,-190,+155,2017-12-06 09:50:12.321731
3190,UFC Fight Night 45: Cerrone vs. Miller,July 16th,Gleison Tibau,Pat Healy,-185,+150,2017-12-06 09:50:12.40148
3191,UFC Fight Night 45: Cerrone vs. Miller,July 16th,Jessamyn Duke,Leslie Smith,+125,-155,2017-12-06 09:50:12.490448
3192,UFC Fight Night 45: Cerrone vs. Miller,July 16th,Aljamain Sterling,Hugo Viana,-250,+195,2017-12-06 09:50:12.573186
3193,UFC Fight Night 45: Cerrone vs. Miller,July 16th,Jerrod Sanders,Yosdenis Cedeno,-200,+160,2017-12-06 09:50:12.652412
3194,UFC Fight Night 45: Cerrone vs. Miller,July 16th,Claudia Gadelha,Tina Lahdemaki,-650,+425,2017-12-06 09:50:12.731649
3195,UFC Fight Night 104: Bermudez vs. Korean Zombie,February 4th,Chan Sung Jung,Dennis Bermudez,+160,-200,2017-12-06 09:50:19.533915
3196,UFC Fight Night 104: Bermudez vs. Korean Zombie,February 4th,Alexa Grasso,Felice Herrig,-400,+300,2017-12-06 09:50:19.647068
3197,UFC Fight Night 104: Bermudez vs. Korean Zombie,February 4th,Abel Trujillo,James Vick,+110,-140,2017-12-06 09:50:19.765716
3198,UFC Fight Night 104: Bermudez vs. Korean Zombie,February 4th,Ovince Saint Preux,Volkan Oezdemir,-400,+300,2017-12-06 09:50:19.87625
3199,UFC Fight Night 104: Bermudez vs. Korean Zombie,February 4th,Anthony Hamilton,Marcel Fortuna,-260,+200,2017-12-06 09:50:19.996828
3200,UFC Fight Night 104: Bermudez vs. Korean Zombie,February 4th,Angela Hill,Jessica Andrade,+425,-650,2017-12-06 09:50:20.112585
3201,UFC Fight Night 104: Bermudez vs. Korean Zombie,February 4th,Adam Milstead,Curtis Blaydes,+285,-375,2017-12-06 09:50:20.228191
3202,UFC Fight Night 104: Bermudez vs. Korean Zombie,February 4th,Chas Skelly,Chris Gruetzemacher,-325,+250,2017-12-06 09:50:20.34214
3203,UFC Fight Night 104: Bermudez vs. Korean Zombie,February 4th,Michinori Tanaka,Ricardo Lucas Ramos,-135,+105,2017-12-06 09:50:20.472707
3204,UFC Fight Night 104: Bermudez vs. Korean Zombie,February 4th,Bec Rawlings,Tecia Torres,+300,-400,2017-12-06 09:50:20.590283
3205,UFC Fight Night 104: Bermudez vs. Korean Zombie,February 4th,Alex Morono,Niko Price,-110,-120,2017-12-06 09:50:20.705747
3206,UFC Fight Night 104: Bermudez vs. Korean Zombie,February 4th,Daniel Jolly,Khalil Rountree,+145,-175,2017-12-06 09:50:20.817157
3207,UFC on FOX 25: Weidman vs. Gastelum,July 22nd,Chris Weidman,Kelvin Gastelum,+130,-160,2017-12-06 09:51:17.753845
3208,UFC on FOX 25: Weidman vs. Gastelum,July 22nd,Darren Elkins,Dennis Bermudez,+165,-205,2017-12-06 09:51:17.887029
3209,UFC on FOX 25: Weidman vs. Gastelum,July 22nd,Gian Villante,Patrick Cummins,-205,+165,2017-12-06 09:51:18.021345
3210,UFC on FOX 25: Weidman vs. Gastelum,July 22nd,Jimmie Rivera,Thomas Almeida,-205,+165,2017-12-06 09:51:18.167397
3211,UFC on FOX 25: Weidman vs. Gastelum,July 22nd,Elizeu Zaleski Dos Santos,Lyman Good,+130,-160,2017-12-06 09:51:18.31309
3212,UFC on FOX 25: Weidman vs. Gastelum,July 22nd,Eryk Anders,Rafael Natal,-125,-105,2017-12-06 09:51:18.449467
3213,UFC on FOX 25: Weidman vs. Gastelum,July 22nd,Alex Oliveira,Ryan Laflare,+140,-170,2017-12-06 09:51:18.58313
3214,UFC on FOX 25: Weidman vs. Gastelum,July 22nd,Chase Sherman,Damian Grabowski,-240,+190,2017-12-06 09:51:18.725729
3215,UFC on FOX 25: Weidman vs. Gastelum,July 22nd,Jeremy Kennedy,Kyle Bochniak,-315,+245,2017-12-06 09:51:18.872533
3216,UFC on FOX 25: Weidman vs. Gastelum,July 22nd,Brian Kelleher,Marlon Vera,-230,+180,2017-12-06 09:51:19.010098
3217,UFC on FOX 25: Weidman vs. Gastelum,July 22nd,Junior Albini,Timothy Johnson,+230,-300,2017-12-06 09:51:19.150847
3218,UFC on FOX 25: Weidman vs. Gastelum,July 22nd,Godofredo Pepey,Shane Burgos,+475,-750,2017-12-06 09:51:19.290676
3219,UFC on FOX 25: Weidman vs. Gastelum,July 22nd,Chris Wade,Frankie Perez,-360,+270,2017-12-06 09:51:19.43012
3220,UFC on FOX 16: Dillashaw vs. Barao 2,July 25th,Renan Barao,T.J. Dillashaw,+180,-230,2017-12-06 09:51:24.251277
3221,UFC on FOX 16: Dillashaw vs. Barao 2,July 25th,Jessica Eye,Miesha Tate,+170,-210,2017-12-06 09:51:24.348487
3222,UFC on FOX 16: Dillashaw vs. Barao 2,July 25th,Edson Barboza,Paul Felder,-145,+115,2017-12-06 09:51:24.451266
3223,UFC on FOX 16: Dillashaw vs. Barao 2,July 25th,Joe Lauzon,Takanori Gomi,-365,+275,2017-12-06 09:51:24.553621
3224,UFC on FOX 16: Dillashaw vs. Barao 2,July 25th,Gian Villante,Tom Lawlor,-235,+185,2017-12-06 09:51:24.654268
3225,UFC on FOX 16: Dillashaw vs. Barao 2,July 25th,Danny Castillo,Jim Miller,+110,-140,2017-12-06 09:51:24.756631
3226,UFC on FOX 16: Dillashaw vs. Barao 2,July 25th,Ben Saunders,Kenny Robertson,-115,-115,2017-12-06 09:51:24.855557
3227,UFC on FOX 16: Dillashaw vs. Barao 2,July 25th,Bryan Caraway,Eddie Wineland,+120,-150,2017-12-06 09:51:24.959898
3228,UFC on FOX 16: Dillashaw vs. Barao 2,July 25th,Daron Cruickshank,James Krause,-160,+130,2017-12-06 09:51:25.059515
3229,UFC on FOX 16: Dillashaw vs. Barao 2,July 25th,Andrew Holbrook,Ramsey Nijem,+115,-145,2017-12-06 09:51:25.17427
3230,UFC on FOX 16: Dillashaw vs. Barao 2,July 25th,Elizabeth Phillips,Jessamyn Duke,-175,+145,2017-12-06 09:51:25.282477
3231,UFC on FOX 16: Dillashaw vs. Barao 2,July 25th,Dominique Steele,Zak Cummings,+215,-275,2017-12-06 09:51:25.381504
3232,UFC 173: Barao vs. Dillashaw,May 24th,Renan Barao,T.J. Dillashaw,-850,+525,2017-12-06 09:51:30.169437
3233,UFC 173: Barao vs. Dillashaw,May 24th,Dan Henderson,Daniel Cormier,+475,-750,2017-12-06 09:51:30.273778
3234,UFC 173: Barao vs. Dillashaw,May 24th,Jake Ellenberger,Robbie Lawler,+145,-175,2017-12-06 09:51:30.384728
3235,UFC 173: Barao vs. Dillashaw,May 24th,Francisco Rivera,Takeya Mizugaki,+125,-155,2017-12-06 09:51:30.491685
3236,UFC 173: Barao vs. Dillashaw,May 24th,James Krause,Jamie Varner,+190,-240,2017-12-06 09:51:30.604159
3237,UFC 173: Barao vs. Dillashaw,May 24th,Francisco Trinaldo,Michael Chiesa,+135,-165,2017-12-06 09:51:30.71319
3238,UFC 173: Barao vs. Dillashaw,May 24th,Katsunori Kikuno,Tony Ferguson,+265,-350,2017-12-06 09:51:30.828278
3239,UFC 173: Barao vs. Dillashaw,May 24th,Chico Camus,Chris Holdsworth,+290,-380,2017-12-06 09:51:30.93446
3240,UFC 173: Barao vs. Dillashaw,May 24th,Al Iaquinta,Mitch Clarke,-500,+350,2017-12-06 09:51:31.038737
3241,UFC 173: Barao vs. Dillashaw,May 24th,Anthony Njokuani,Vinc Pichel,-285,+225,2017-12-06 09:51:31.15259
3242,UFC 173: Barao vs. Dillashaw,May 24th,David Michaud,Jingliang Li,-135,+105,2017-12-06 09:51:31.258734
3243,UFC 173: Barao vs. Dillashaw,May 24th,Aaron Phillips,Sam Sicilia,+140,-170,2017-12-06 09:51:31.368175
3244,UFC Fight Night 115: Volkov vs. Struve,September 2nd,Alexander Volkov,Stefan Struve,-150,+120,2017-12-06 09:52:12.39666
3245,UFC Fight Night 115: Volkov vs. Struve,September 2nd,Rob Wilkinson,Siyar Bahadurzada,+105,-135,2017-12-06 09:52:12.515097
3246,UFC Fight Night 115: Volkov vs. Struve,September 2nd,Marion Reneau,Talita De Oliveira,-315,+245,2017-12-06 09:52:12.633524
3247,UFC Fight Night 115: Volkov vs. Struve,September 2nd,Bryan Barberena,Leon Edwards,+200,-260,2017-12-06 09:52:12.747163
3248,UFC Fight Night 115: Volkov vs. Struve,September 2nd,Bojan Velickovic,Darren Till,+160,-200,2017-12-06 09:52:12.855707
