match_id,event_name,date,location,attendance ,result,fighter1,fighter2,winner,weight_class,title_fight,method,end_round,end_time
138,UFC Fight Night: Maia vs. Condit,2016-08-27,"Vancouver, British Columbia, Canada",10533,win,Sam Alvey,Kevin Casey,Sam Alvey,Middleweight,f,KO/TKO-Punches,2,4:56
139,UFC Fight Night: Maia vs. Condit,2016-08-27,"Vancouver, British Columbia, Canada",10533,win,Kyle Bochniak,Enrique Barzola,Kyle Bochniak,Featherweight,f,DEC-Split,3,5:00
140,UFC Fight Night: Maia vs. Condit,2016-08-27,"Vancouver, British Columbia, Canada",10533,win,Alessio Di Chirico,Garreth McLellan,Alessio Di Chirico,Middleweight,f,DEC-Split,3,5:00
141,UFC Fight Night: Maia vs. Condit,2016-08-27,"Vancouver, British Columbia, Canada",10533,win,Felipe Silva,Shane Campbell,Felipe Silva,Lightweight,f,KO/TKO-Punch,1,1:13
142,UFC Fight Night: Maia vs. Condit,2016-08-27,"Vancouver, British Columbia, Canada",10533,win,Chad Laprise,Thibault Gouti,Chad Laprise,Lightweight,f,KO/TKO-Punch,1,1:36
143,UFC Fight Night: Maia vs. Condit,2016-08-27,"Vancouver, British Columbia, Canada",10533,win,Jeremy Kennedy,Alessandro Ricci,Jeremy Kennedy,Lightweight,f,DEC-Unanimous,3,5:00
144,UFC Fight Night: Arlovski vs. Barnett,2016-09-03,"Hamburg, Hamburg, Germany",11763,win,Josh Barnett,Andrei Arlovski,Josh Barnett,Heavyweight,f,SUB-Rear Naked Choke,3,2:53
145,UFC Fight Night: Arlovski vs. Barnett,2016-09-03,"Hamburg, Hamburg, Germany",11763,win,Alexander Gustafsson,Jan Blachowicz,Alexander Gustafsson,Light Heavyweight,f,DEC-Unanimous,3,5:00
146,UFC Fight Night: Arlovski vs. Barnett,2016-09-03,"Hamburg, Hamburg, Germany",11763,win,Ryan Bader,Ilir Latifi,Ryan Bader,Light Heavyweight,f,KO/TKO-Knee,2,2:06
147,UFC Fight Night: Arlovski vs. Barnett,2016-09-03,"Hamburg, Hamburg, Germany",11763,win,Nick Hein,Tae Hyun Bang,Nick Hein,Lightweight,f,DEC-Unanimous,3,5:00
148,UFC Fight Night: Arlovski vs. Barnett,2016-09-03,"Hamburg, Hamburg, Germany",11763,win,Jessin Ayari,Jimmy Wallhead,Jessin Ayari,Welterweight,f,DEC-Split,3,5:00
149,UFC Fight Night: Arlovski vs. Barnett,2016-09-03,"Hamburg, Hamburg, Germany",11763,win,Peter Sobotta,Nicolas Dalby,Peter Sobotta,Welterweight,f,DEC-Unanimous,3,5:00
150,UFC Fight Night: Arlovski vs. Barnett,2016-09-03,"Hamburg, Hamburg, Germany",11763,win,Ashlee Evans-Smith,Veronica Macedo,Ashlee Evans-Smith,Women's Bantamweight,f,KO/TKO-Elbows,3,2:46
151,UFC Fight Night: Arlovski vs. Barnett,2016-09-03,"Hamburg, Hamburg, Germany",11763,win,Taylor Lapilus,Leandro Issa,Taylor Lapilus,Bantamweight,f,DEC-Unanimous,3,5:00
152,UFC Fight Night: Arlovski vs. Barnett,2016-09-03,"Hamburg, Hamburg, Germany",11763,draw,Jarjis Danho,Christian Colombo,,Heavyweight,f,DEC-Majority,3,5:00
153,UFC Fight Night: Arlovski vs. Barnett,2016-09-03,"Hamburg, Hamburg, Germany",11763,win,Jack Hermansson,Scott Askham,Jack Hermansson,Middleweight,f,DEC-Unanimous,3,5:00
154,UFC Fight Night: Arlovski vs. Barnett,2016-09-03,"Hamburg, Hamburg, Germany",11763,win,Rustam Khabilov,Leandro Silva,Rustam Khabilov,Lightweight,f,DEC-Unanimous,3,5:00
155,UFC 203: Miocic vs. Overeem,2016-09-10,"Cleveland, Ohio, USA",18875,win,Stipe Miocic,Alistair Overeem,Stipe Miocic,Heavyweight,t,KO/TKO-Punch,1,4:27
156,UFC 203: Miocic vs. Overeem,2016-09-10,"Cleveland, Ohio, USA",18875,win,Fabricio Werdum,Travis Browne,Fabricio Werdum,Heavyweight,f,DEC-Unanimous,3,5:00
157,UFC 203: Miocic vs. Overeem,2016-09-10,"Cleveland, Ohio, USA",18875,win,Mickey Gall,CM Punk,Mickey Gall,Welterweight,f,SUB-Rear Naked Choke,1,2:14
158,UFC 203: Miocic vs. Overeem,2016-09-10,"Cleveland, Ohio, USA",18875,win,Jimmie Rivera,Urijah Faber,Jimmie Rivera,Bantamweight,f,DEC-Unanimous,3,5:00
159,UFC 203: Miocic vs. Overeem,2016-09-10,"Cleveland, Ohio, USA",18875,win,Jessica Andrade,Joanne Calderwood,Jessica Andrade,Women's Strawweight,f,SUB-Guillotine Choke,1,4:38
160,UFC 203: Miocic vs. Overeem,2016-09-10,"Cleveland, Ohio, USA",18875,win,Bethe Correia,Jessica Eye,Bethe Correia,Women's Bantamweight,f,DEC-Split,3,5:00
161,UFC 203: Miocic vs. Overeem,2016-09-10,"Cleveland, Ohio, USA",18875,win,Brad Tavares,Caio Magalhaes,Brad Tavares,Middleweight,f,DEC-Split,3,5:00
162,UFC 203: Miocic vs. Overeem,2016-09-10,"Cleveland, Ohio, USA",18875,win,Nik Lentz,Michael McBride,Nik Lentz,Lightweight,f,KO/TKO-Punches,2,4:17
163,UFC 203: Miocic vs. Overeem,2016-09-10,"Cleveland, Ohio, USA",18875,win,Drew Dober,Jason Gonzalez,Drew Dober,Lightweight,f,KO/TKO-Punch,1,1:45
164,UFC 203: Miocic vs. Overeem,2016-09-10,"Cleveland, Ohio, USA",18875,win,Yancy Medeiros,Sean Spencer,Yancy Medeiros,Welterweight,f,SUB-Rear Naked Choke,2,0:49
165,UFC Fight Night: Poirier vs. Johnson,2016-09-17,"Hidalgo, Texas, USA",5624,win,Michael Johnson,Dustin Poirier,Michael Johnson,Lightweight,f,KO/TKO-Punches,1,1:35
166,UFC Fight Night: Poirier vs. Johnson,2016-09-17,"Hidalgo, Texas, USA",5624,win,Derek Brunson,Uriah Hall,Derek Brunson,Middleweight,f,KO/TKO-Punches,1,1:41
167,UFC Fight Night: Poirier vs. Johnson,2016-09-17,"Hidalgo, Texas, USA",5624,win,Evan Dunham,Rick Glenn,Evan Dunham,Lightweight,f,DEC-Unanimous,3,5:00
168,UFC Fight Night: Poirier vs. Johnson,2016-09-17,"Hidalgo, Texas, USA",5624,win,Roan Carneiro,Kenny Robertson,Roan Carneiro,Welterweight,f,DEC-Split,3,5:00
169,UFC Fight Night: Poirier vs. Johnson,2016-09-17,"Hidalgo, Texas, USA",5624,win,Islam Makhachev,Chris Wade,Islam Makhachev,Lightweight,f,DEC-Unanimous,3,5:00
170,UFC Fight Night: Poirier vs. Johnson,2016-09-17,"Hidalgo, Texas, USA",5624,win,Chas Skelly,Maximo Blanco,Chas Skelly,Featherweight,f,SUB-D'Arce Choke,1,0:19
171,UFC Fight Night: Poirier vs. Johnson,2016-09-17,"Hidalgo, Texas, USA",5624,win,Gabriel Benitez,Sam Sicilia,Gabriel Benitez,Featherweight,f,SUB-Guillotine Choke,2,1:20
172,UFC Fight Night: Poirier vs. Johnson,2016-09-17,"Hidalgo, Texas, USA",5624,win,Belal Muhammad,Augusto Montano,Belal Muhammad,Welterweight,f,KO/TKO-Punches,3,4:19
173,UFC Fight Night: Poirier vs. Johnson,2016-09-17,"Hidalgo, Texas, USA",5624,win,Antonio Carlos Junior,Leonardo Augusto Leleco,Antonio Carlos Junior,Middleweight,f,SUB-Rear Naked Choke,3,4:46
174,UFC Fight Night: Poirier vs. Johnson,2016-09-17,"Hidalgo, Texas, USA",5624,win,Jose Quinonez,Joey Gomez,Jose Quinonez,Bantamweight,f,DEC-Unanimous,3,5:00
175,UFC Fight Night: Poirier vs. Johnson,2016-09-17,"Hidalgo, Texas, USA",5624,win,Randy Brown,Erick Montano,Randy Brown,Welterweight,f,SUB-Guillotine Choke,3,0:18
176,UFC Fight Night: Poirier vs. Johnson,2016-09-17,"Hidalgo, Texas, USA",5624,draw,Alejandro Perez,Albert Morales,,Bantamweight,f,DEC-Majority,3,5:00
177,UFC 2: No Way Out,1994-03-11,"Denver, Colorado, USA",2000,win,Royce Gracie,Patrick Smith,Royce Gracie,Open Weight,t,KO/TKO-Punches,1,1:17
178,UFC 2: No Way Out,1994-03-11,"Denver, Colorado, USA",2000,win,Royce Gracie,Remco Pardoel,Royce Gracie,Open Weight,f,SUB-Gi Choke,1,1:31
179,UFC 2: No Way Out,1994-03-11,"Denver, Colorado, USA",2000,win,Patrick Smith,Johnny Rhodes,Patrick Smith,Open Weight,f,SUB-Guillotine Choke,1,1:07
180,UFC 2: No Way Out,1994-03-11,"Denver, Colorado, USA",2000,win,Royce Gracie,Jason DeLucia,Royce Gracie,Open Weight,f,SUB-Armbar,1,1:07
181,UFC 2: No Way Out,1994-03-11,"Denver, Colorado, USA",2000,win,Remco Pardoel,Orlando Wiet,Remco Pardoel,Open Weight,f,KO/TKO-Elbows,1,1:29
182,UFC 2: No Way Out,1994-03-11,"Denver, Colorado, USA",2000,win,Johnny Rhodes,Fred Ettish,Johnny Rhodes,Open Weight,f,SUB-Other - Choke,1,3:07
183,UFC 2: No Way Out,1994-03-11,"Denver, Colorado, USA",2000,win,Patrick Smith,Scott Morris,Patrick Smith,Open Weight,f,KO/TKO-Elbows,1,0:30
184,UFC 2: No Way Out,1994-03-11,"Denver, Colorado, USA",2000,win,Royce Gracie,Minoki Ichihara,Royce Gracie,Open Weight,f,SUB-Armbar,1,5:08
185,UFC 2: No Way Out,1994-03-11,"Denver, Colorado, USA",2000,win,Jason DeLucia,Scott Baker,Jason DeLucia,Open Weight,f,SUB-Triangle Choke,1,6:41
186,UFC 2: No Way Out,1994-03-11,"Denver, Colorado, USA",2000,win,Remco Pardoel,Alberta Cerra Leon,Remco Pardoel,Open Weight,f,SUB-Arm Triangle,1,9:51
187,UFC 2: No Way Out,1994-03-11,"Denver, Colorado, USA",2000,win,Orlando Wiet,Robert Lucarelli,Orlando Wiet,Open Weight,f,KO/TKO,1,2:50
188,UFC 2: No Way Out,1994-03-11,"Denver, Colorado, USA",2000,win,Frank Hamaker,Thaddeus Luster,Frank Hamaker,Open Weight,f,SUB-Keylock,1,4:52
189,UFC 2: No Way Out,1994-03-11,"Denver, Colorado, USA",2000,win,Johnny Rhodes,David Levicki,Johnny Rhodes,Open Weight,f,KO/TKO-Punches,1,2:13
190,UFC 2: No Way Out,1994-03-11,"Denver, Colorado, USA",2000,win,Patrick Smith,Ray Wizard,Patrick Smith,Open Weight,f,SUB-Guillotine Choke,1,0:58
191,UFC 2: No Way Out,1994-03-11,"Denver, Colorado, USA",2000,win,Scott Morris,Sean Daugherty,Scott Morris,Open Weight,f,SUB-Guillotine Choke,1,0:20
192,UFC 3: The American Dream,1994-09-09,"Charlotte, North Carolina, USA",,win,Steve Jennum,Harold Howard,Steve Jennum,Open Weight,t,KO/TKO-Punches,1,1:27
193,UFC 3: The American Dream,1994-09-09,"Charlotte, North Carolina, USA",,win,Ken Shamrock,Felix Lee Mitchell,Ken Shamrock,Open Weight,f,SUB-Rear Naked Choke,1,4:34
194,UFC 3: The American Dream,1994-09-09,"Charlotte, North Carolina, USA",,win,Royce Gracie,Kimo Leopoldo,Royce Gracie,Open Weight,f,SUB-Armbar,1,4:40
195,UFC 3: The American Dream,1994-09-09,"Charlotte, North Carolina, USA",,win,Harold Howard,Roland Payne,Harold Howard,Open Weight,f,KO/TKO-Punches,1,0:46
196,UFC 3: The American Dream,1994-09-09,"Charlotte, North Carolina, USA",,win,Ken Shamrock,Christophe Leninger,Ken Shamrock,Open Weight,f,KO/TKO-Punches,1,4:49
197,UFC 3: The American Dream,1994-09-09,"Charlotte, North Carolina, USA",,win,Keith Hackney,Emmanuel Yarborough,Keith Hackney,Open Weight,f,KO/TKO-Punches,1,1:59
198,UFC 4: Revenge of the Warriors,1994-12-16,"Tulsa, Oklahoma, USA",5857,win,Royce Gracie,Dan Severn,Royce Gracie,Open Weight,t,SUB-Triangle Choke,1,5:49
199,UFC 4: Revenge of the Warriors,1994-12-16,"Tulsa, Oklahoma, USA",5857,win,Dan Severn,Marcus Bossett,Dan Severn,Open Weight,f,SUB-Arm Triangle,1,0:52
200,UFC 4: Revenge of the Warriors,1994-12-16,"Tulsa, Oklahoma, USA",5857,win,Royce Gracie,Keith Hackney,Royce Gracie,Open Weight,f,SUB-Armbar,1,5:32
201,UFC 4: Revenge of the Warriors,1994-12-16,"Tulsa, Oklahoma, USA",5857,win,Dan Severn,Anthony Macias,Dan Severn,Open Weight,f,SUB-Rear Naked Choke,1,1:45
202,UFC 4: Revenge of the Warriors,1994-12-16,"Tulsa, Oklahoma, USA",5857,win,Steve Jennum,Melton Bowen,Steve Jennum,Open Weight,f,SUB-Armbar,1,4:47
203,UFC 4: Revenge of the Warriors,1994-12-16,"Tulsa, Oklahoma, USA",5857,win,Keith Hackney,Joe Son,Keith Hackney,Open Weight,f,SUB-Other - Choke,1,2:44
204,UFC 4: Revenge of the Warriors,1994-12-16,"Tulsa, Oklahoma, USA",5857,win,Royce Gracie,Ron van Clief,Royce Gracie,Open Weight,f,SUB-Rear Naked Choke,1,3:49
205,UFC 4: Revenge of the Warriors,1994-12-16,"Tulsa, Oklahoma, USA",5857,win,Guy Mezger,Jason Fairn,Guy Mezger,Open Weight,f,KO/TKO,1,2:13
206,UFC 4: Revenge of the Warriors,1994-12-16,"Tulsa, Oklahoma, USA",5857,win,Marcus Bossett,Eldo Xavier Dias,Marcus Bossett,Open Weight,f,KO/TKO,1,4:55
207,UFC 4: Revenge of the Warriors,1994-12-16,"Tulsa, Oklahoma, USA",5857,win,Joe Charles,Kevin Rosier,Joe Charles,Open Weight,f,SUB-Armbar,1,0:14
208,UFC 5: The Return of the Beast,1995-04-07,"Charlotte, North Carolina, USA",6000,win,Dan Severn,Dave Beneteau,Dan Severn,Open Weight,t,SUB-Keylock,1,3:01
209,UFC 5: The Return of the Beast,1995-04-07,"Charlotte, North Carolina, USA",6000,draw,Ken Shamrock,Royce Gracie,,Open Weight,t,Other,2,5:00
210,UFC 5: The Return of the Beast,1995-04-07,"Charlotte, North Carolina, USA",6000,win,Dan Severn,Oleg Taktarov,Dan Severn,Open Weight,f,KO/TKO,1,4:21
211,UFC 5: The Return of the Beast,1995-04-07,"Charlotte, North Carolina, USA",6000,win,Dave Beneteau,Todd Medina,Dave Beneteau,Open Weight,f,KO/TKO-Punches,1,2:12
212,UFC 5: The Return of the Beast,1995-04-07,"Charlotte, North Carolina, USA",6000,win,Dan Severn,Joe Charles,Dan Severn,Open Weight,f,SUB-Rear Naked Choke,1,1:38
213,UFC 5: The Return of the Beast,1995-04-07,"Charlotte, North Carolina, USA",6000,win,Oleg Taktarov,Ernie Verdicia,Oleg Taktarov,Open Weight,f,SUB-Neck Crank,1,2:23
214,UFC 5: The Return of the Beast,1995-04-07,"Charlotte, North Carolina, USA",6000,win,Todd Medina,Larry Cureton,Todd Medina,Open Weight,f,SUB-Forearm Choke,1,2:55
215,UFC 5: The Return of the Beast,1995-04-07,"Charlotte, North Carolina, USA",6000,win,Jon Hess,Andy Anderson,Jon Hess,Open Weight,f,KO/TKO-Knees,1,1:23
216,UFC 5: The Return of the Beast,1995-04-07,"Charlotte, North Carolina, USA",6000,win,Guy Mezger,John Dowdy,Guy Mezger,Open Weight,f,KO/TKO,1,2:02
217,UFC 5: The Return of the Beast,1995-04-07,"Charlotte, North Carolina, USA",6000,win,Dave Beneteau,Asbel Cancio,Dave Beneteau,Open Weight,f,KO/TKO,1,0:21
218,UFC 6: Clash of the Titans,1995-07-14,"Casper, Wyoming, USA",2700,win,Oleg Taktarov,David Abbott,Oleg Taktarov,Open Weight,t,SUB-Rear Naked Choke,1,7:45
219,UFC 6: Clash of the Titans,1995-07-14,"Casper, Wyoming, USA",2700,win,Ken Shamrock,Dan Severn,Ken Shamrock,Open Weight,t,SUB-Guillotine Choke,1,2:14
220,UFC 6: Clash of the Titans,1995-07-14,"Casper, Wyoming, USA",2700,win,Oleg Taktarov,Anthony Macias,Oleg Taktarov,Open Weight,f,SUB-Guillotine Choke,1,0:09
221,UFC 6: Clash of the Titans,1995-07-14,"Casper, Wyoming, USA",2700,win,David Abbott,Paul Varelans,David Abbott,Open Weight,f,KO/TKO-Punches,1,1:53
222,UFC 6: Clash of the Titans,1995-07-14,"Casper, Wyoming, USA",2700,win,Oleg Taktarov,Dave Beneteau,Oleg Taktarov,Open Weight,f,SUB-Guillotine Choke,1,0:57
223,UFC 6: Clash of the Titans,1995-07-14,"Casper, Wyoming, USA",2700,win,Patrick Smith,Rudyard Moncayo,Patrick Smith,Open Weight,f,SUB-Other - Choke,1,1:08
224,UFC 6: Clash of the Titans,1995-07-14,"Casper, Wyoming, USA",2700,win,Paul Varelans,Cal Worsham,Paul Varelans,Open Weight,f,KO/TKO-Elbow,1,1:02
225,UFC 6: Clash of the Titans,1995-07-14,"Casper, Wyoming, USA",2700,win,David Abbott,John Matua,David Abbott,Open Weight,f,KO/TKO-Punches,1,0:20
226,UFC 6: Clash of the Titans,1995-07-14,"Casper, Wyoming, USA",2700,win,Anthony Macias,He-Man Gipson,Anthony Macias,Open Weight,f,KO/TKO-Headbutts,1,3:06
227,UFC 6: Clash of the Titans,1995-07-14,"Casper, Wyoming, USA",2700,win,Joel Sutton,Jack McGlaughlin,Joel Sutton,Open Weight,f,KO/TKO-Punches,1,2:01
228,UFC 7: The Brawl in Buffalo,1995-09-08,"Buffalo, New York, USA",9000,win,Marco Ruas,Paul Varelans,Marco Ruas,Open Weight,t,KO/TKO-Kicks,1,3:17
229,UFC 7: The Brawl in Buffalo,1995-09-08,"Buffalo, New York, USA",9000,draw,Ken Shamrock,Oleg Taktarov,,Open Weight,t,Other,2,3:00
230,UFC 7: The Brawl in Buffalo,1995-09-08,"Buffalo, New York, USA",9000,win,Marco Ruas,Remco Pardoel,Marco Ruas,Open Weight,f,SUB-Other,1,2:27
231,UFC 7: The Brawl in Buffalo,1995-09-08,"Buffalo, New York, USA",9000,win,Paul Varelans,Mark Hall,Paul Varelans,Open Weight,f,SUB-Keylock,1,1:01
232,UFC 7: The Brawl in Buffalo,1995-09-08,"Buffalo, New York, USA",9000,win,Marco Ruas,Larry Cureton,Marco Ruas,Open Weight,f,SUB-Heel Hook,1,3:23
233,UFC 7: The Brawl in Buffalo,1995-09-08,"Buffalo, New York, USA",9000,win,Remco Pardoel,Ryan Parker,Remco Pardoel,Open Weight,f,SUB-Gi Choke,1,3:05
234,UFC 7: The Brawl in Buffalo,1995-09-08,"Buffalo, New York, USA",9000,win,Mark Hall,Harold Howard,Mark Hall,Open Weight,f,KO/TKO-Punches,1,1:41
235,UFC 7: The Brawl in Buffalo,1995-09-08,"Buffalo, New York, USA",9000,win,Paul Varelans,Gerry Harris,Paul Varelans,Open Weight,f,KO/TKO-Elbows,1,1:05
236,UFC 7: The Brawl in Buffalo,1995-09-08,"Buffalo, New York, USA",9000,win,Scott Bessac,David Hood,Scott Bessac,Open Weight,f,SUB-Guillotine Choke,1,0:31
237,UFC 7: The Brawl in Buffalo,1995-09-08,"Buffalo, New York, USA",9000,win,Onassis Parungao,Francesco Maturi,Onassis Parungao,Open Weight,f,KO/TKO,1,5:26
238,UFC 7: The Brawl in Buffalo,1995-09-08,"Buffalo, New York, USA",9000,win,Joel Sutton,Geza Kalman,Joel Sutton,Open Weight,f,KO/TKO,1,0:48
239,UFC - Ultimate Ultimate '95,1995-12-16,"Denver, Colorado, USA",2800,win,Dan Severn,Oleg Taktarov,Dan Severn,Open Weight,t,DEC-Unanimous,2,3:00
240,UFC - Ultimate Ultimate '95,1995-12-16,"Denver, Colorado, USA",2800,win,Oleg Taktarov,Marco Ruas,Oleg Taktarov,Open Weight,f,DEC-Unanimous,1,8:00
241,UFC - Ultimate Ultimate '95,1995-12-16,"Denver, Colorado, USA",2800,win,Dan Severn,David Abbott,Dan Severn,Open Weight,f,DEC-Unanimous,1,8:00
242,UFC - Ultimate Ultimate '95,1995-12-16,"Denver, Colorado, USA",2800,win,Oleg Taktarov,Dave Beneteau,Oleg Taktarov,Open Weight,f,SUB-Ankle Lock,1,1:15
243,UFC - Ultimate Ultimate '95,1995-12-16,"Denver, Colorado, USA",2800,win,Marco Ruas,Keith Hackney,Marco Ruas,Open Weight,f,SUB-Rear Naked Choke,1,2:39
244,UFC - Ultimate Ultimate '95,1995-12-16,"Denver, Colorado, USA",2800,win,Dan Severn,Paul Varelans,Dan Severn,Open Weight,f,SUB-Arm Triangle,1,1:01
245,UFC - Ultimate Ultimate '95,1995-12-16,"Denver, Colorado, USA",2800,win,David Abbott,Steve Jennum,David Abbott,Open Weight,f,SUB-Neck Crank,1,1:14
246,UFC - Ultimate Ultimate '95,1995-12-16,"Denver, Colorado, USA",2800,win,Mark Hall,Trent Jenkins,Mark Hall,Open Weight,f,SUB,1,5:29
247,UFC - Ultimate Ultimate '95,1995-12-16,"Denver, Colorado, USA",2800,win,Joe Charles,Scott Bessac,Joe Charles,Open Weight,f,SUB-Armbar,1,4:38
248,UFC 8: David vs Goliath,1996-02-16,"San Juan, Puerto Rico",5000,win,Don Frye,Gary Goodridge,Don Frye,Open Weight,t,KO/TKO-Punches,1,2:14
249,UFC 8: David vs Goliath,1996-02-16,"San Juan, Puerto Rico",5000,win,Ken Shamrock,Kimo Leopoldo,Ken Shamrock,Open Weight,t,SUB-Kneebar,1,4:24
250,UFC 8: David vs Goliath,1996-02-16,"San Juan, Puerto Rico",5000,win,Gary Goodridge,Jerry Bohlander,Gary Goodridge,Open Weight,f,KO/TKO-Punch,1,5:31
251,UFC 8: David vs Goliath,1996-02-16,"San Juan, Puerto Rico",5000,win,Don Frye,Sam Adkins,Don Frye,Open Weight,f,KO/TKO,1,0:48
252,UFC 8: David vs Goliath,1996-02-16,"San Juan, Puerto Rico",5000,win,Gary Goodridge,Paul Herrera,Gary Goodridge,Open Weight,f,KO/TKO-Elbows,1,0:13
253,UFC 8: David vs Goliath,1996-02-16,"San Juan, Puerto Rico",5000,win,Jerry Bohlander,Scott Ferrozzo,Jerry Bohlander,Open Weight,f,SUB-Guillotine Choke,1,9:03
254,UFC 8: David vs Goliath,1996-02-16,"San Juan, Puerto Rico",5000,win,Paul Varelans,Joe Moreira,Paul Varelans,Open Weight,f,DEC-Unanimous,1,0:00
255,UFC 8: David vs Goliath,1996-02-16,"San Juan, Puerto Rico",5000,win,Don Frye,Thomas Ramirez,Don Frye,Open Weight,f,KO/TKO-Punch,1,0:08
256,UFC 8: David vs Goliath,1996-02-16,"San Juan, Puerto Rico",5000,win,Sam Adkins,Keith Mielke,Sam Adkins,Open Weight,f,KO/TKO-Punches,1,0:50
257,UFC 9: Motor City Madness,1996-05-17,"Detroit, Michigan, USA",11200,win,Dan Severn,Ken Shamrock,Dan Severn,Open Weight,t,DEC-Split,3,3:00
258,UFC 9: Motor City Madness,1996-05-17,"Detroit, Michigan, USA",11200,win,Don Frye,Amaury Bitetti,Don Frye,Open Weight,f,KO/TKO-Knees,1,9:30
259,UFC 9: Motor City Madness,1996-05-17,"Detroit, Michigan, USA",11200,win,Mark Hall,Koji Kitao,Mark Hall,Open Weight,f,KO/TKO,1,0:47
260,UFC 9: Motor City Madness,1996-05-17,"Detroit, Michigan, USA",11200,win,Mark Schultz,Gary Goodridge,Mark Schultz,Open Weight,f,KO/TKO,1,2:00
261,UFC 9: Motor City Madness,1996-05-17,"Detroit, Michigan, USA",11200,win,Rafael Carino,Matt Andersen,Rafael Carino,Open Weight,f,KO/TKO-Punches,1,5:32
262,UFC 9: Motor City Madness,1996-05-17,"Detroit, Michigan, USA",11200,win,Cal Worsham,Zane Frazier,Cal Worsham,Open Weight,f,KO/TKO-Punches,1,3:14
263,UFC 9: Motor City Madness,1996-05-17,"Detroit, Michigan, USA",11200,win,Steve Nelmark,Tai Bowden,Steve Nelmark,Open Weight,f,KO/TKO,1,7:25
264,UFC 1: The Beginning,1993-11-12,"Denver, Colorado, USA",2800,win,Royce Gracie,Gerard Gordeau,Royce Gracie,Open Weight,t,SUB-Rear Naked Choke,1,1:44
265,UFC 1: The Beginning,1993-11-12,"Denver, Colorado, USA",2800,win,Jason DeLucia,Trent Jenkins,Jason DeLucia,Open Weight,f,SUB-Rear Naked Choke,1,0:52
266,UFC 1: The Beginning,1993-11-12,"Denver, Colorado, USA",2800,win,Royce Gracie,Ken Shamrock,Royce Gracie,Open Weight,f,SUB-Rear Naked Choke,1,0:57
267,UFC 1: The Beginning,1993-11-12,"Denver, Colorado, USA",2800,win,Gerard Gordeau,Kevin Rosier,Gerard Gordeau,Open Weight,f,KO/TKO,1,0:59
268,UFC 1: The Beginning,1993-11-12,"Denver, Colorado, USA",2800,win,Ken Shamrock,Patrick Smith,Ken Shamrock,Open Weight,f,SUB-Heel Hook,1,1:49
269,UFC 1: The Beginning,1993-11-12,"Denver, Colorado, USA",2800,win,Royce Gracie,Art Jimmerson,Royce Gracie,Open Weight,f,SUB-Other,1,2:18
270,UFC 1: The Beginning,1993-11-12,"Denver, Colorado, USA",2800,win,Kevin Rosier,Zane Frazier,Kevin Rosier,Open Weight,f,KO/TKO,1,4:20
271,UFC 1: The Beginning,1993-11-12,"Denver, Colorado, USA",2800,win,Gerard Gordeau,Teila Tuli,Gerard Gordeau,Open Weight,f,KO/TKO-Kick,1,0:26
272,UFC 10: The Tournament,1996-07-12,"Birmingham, Alabama, USA",4300,win,Mark Coleman,Don Frye,Mark Coleman,Open Weight,t,KO/TKO-Headbutts,1,1:34
273,UFC 10: The Tournament,1996-07-12,"Birmingham, Alabama, USA",4300,win,Mark Coleman,Gary Goodridge,Mark Coleman,Open Weight,f,SUB-Other,1,7:00
274,UFC 10: The Tournament,1996-07-12,"Birmingham, Alabama, USA",4300,win,Don Frye,Brian Johnston,Don Frye,Open Weight,f,KO/TKO-Elbows,1,4:37
275,UFC 10: The Tournament,1996-07-12,"Birmingham, Alabama, USA",4300,win,Gary Goodridge,John Campetella,Gary Goodridge,Open Weight,f,KO/TKO-Punches,1,1:28
276,UFC 10: The Tournament,1996-07-12,"Birmingham, Alabama, USA",4300,win,Mark Coleman,Moti Horenstein,Mark Coleman,Open Weight,f,KO/TKO-Punches,1,2:43
277,UFC 10: The Tournament,1996-07-12,"Birmingham, Alabama, USA",4300,win,Brian Johnston,Scott Fiedler,Brian Johnston,Open Weight,f,KO/TKO-Punches,1,2:25
278,UFC 10: The Tournament,1996-07-12,"Birmingham, Alabama, USA",4300,win,Don Frye,Mark Hall,Don Frye,Open Weight,f,KO/TKO-Headbutt,1,0:21
279,UFC 10: The Tournament,1996-07-12,"Birmingham, Alabama, USA",4300,win,Sam Adkins,Felix Lee Mitchell,Sam Adkins,Open Weight,f,DEC-Unanimous,2,3:00
280,UFC 10: The Tournament,1996-07-12,"Birmingham, Alabama, USA",4300,win,Geza Kalman,Dieusel Berto,Geza Kalman,Open Weight,f,KO/TKO-Punches,1,5:57
281,UFC 11: The Proving Ground,1996-09-20,"Augusta, Georgia, USA",4500,win,Scott Ferrozzo,David Abbott,Scott Ferrozzo,Open Weight,f,DEC-Unanimous,2,3:00
282,UFC 11: The Proving Ground,1996-09-20,"Augusta, Georgia, USA",4500,win,Mark Coleman,Brian Johnston,Mark Coleman,Open Weight,f,KO/TKO-Punches,1,2:20
283,UFC 11: The Proving Ground,1996-09-20,"Augusta, Georgia, USA",4500,win,Jerry Bohlander,Fabio Gurgel,Jerry Bohlander,Open Weight,f,DEC-Unanimous,1,5:00
